Machine Number,Part Number,Full_Path_Way,Base_Path,File_Name,Camera,Datetime,DateOnly,ISO_8601,Extension,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,xdelta,ydelta,Area,Score
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104740.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104740.xml,s1_outer_surface,2020-10-26  10:47:40,2020-10-26 ,20201026T104740,.xml,550,4512,1,Crack,441,101,483,403,42,302,12684,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104740.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104740.xml,s1_outer_surface,2020-10-26  10:47:40,2020-10-26 ,20201026T104740,.xml,550,4512,1,Crack,441,4069,489,4349,48,280,13440,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104746.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104746.xml,s1_outer_surface,2020-10-26  10:47:46,2020-10-26 ,20201026T104746,.xml,550,4512,1,Crack,59,12,116,209,57,197,11229,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104746.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104746.xml,s1_outer_surface,2020-10-26  10:47:46,2020-10-26 ,20201026T104746,.xml,550,4512,1,Crack,64,3996,116,4164,52,168,8736,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104752.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104752.xml,s1_outer_surface,2020-10-26  10:47:52,2020-10-26 ,20201026T104752,.xml,550,4512,1,Crack,74,1299,125,1609,51,310,15810,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104758.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104758.xml,s1_outer_surface,2020-10-26  10:47:58,2020-10-26 ,20201026T104758,.xml,550,4512,1,Crack,431,1,512,230,81,229,18549,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104758.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104758.xml,s1_outer_surface,2020-10-26  10:47:58,2020-10-26 ,20201026T104758,.xml,550,4512,1,Crack,433,3933,514,4179,81,246,19926,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104804.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104804.xml,s1_outer_surface,2020-10-26  10:48:04,2020-10-26 ,20201026T104804,.xml,550,4512,1,Crack,72,3249,112,3318,40,69,2760,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104811.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104811.xml,s1_outer_surface,2020-10-26  10:48:11,2020-10-26 ,20201026T104811,.xml,550,4512,1,Crack,438,2360,479,2572,41,212,8692,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104817.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104817.xml,s1_outer_surface,2020-10-26  10:48:17,2020-10-26 ,20201026T104817,.xml,550,4512,1,Crack,43,3415,127,3588,84,173,14532,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104823.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104823.xml,s1_outer_surface,2020-10-26  10:48:23,2020-10-26 ,20201026T104823,.xml,550,4512,1,Crack,40,2598,125,2773,85,175,14875,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104836.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104836.xml,s1_outer_surface,2020-10-26  10:48:36,2020-10-26 ,20201026T104836,.xml,550,4512,1,Crack,44,1730,105,1887,61,157,9577,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104836.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104836.xml,s1_outer_surface,2020-10-26  10:48:36,2020-10-26 ,20201026T104836,.xml,550,4512,1,Crack,90,1900,119,2109,29,209,6061,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104842.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104842.xml,s1_outer_surface,2020-10-26  10:48:42,2020-10-26 ,20201026T104842,.xml,550,4512,1,Crack,441,2452,497,2682,56,230,12880,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104854.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104854.xml,s1_outer_surface,2020-10-26  10:48:54,2020-10-26 ,20201026T104854,.xml,550,4512,1,Crack,440,550,480,877,40,327,13080,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104900.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104900.xml,s1_outer_surface,2020-10-26  10:49:00,2020-10-26 ,20201026T104900,.xml,550,4512,1,Crack,61,881,120,1075,59,194,11446,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104913.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104913.xml,s1_outer_surface,2020-10-26  10:49:13,2020-10-26 ,20201026T104913,.xml,550,4512,1,Crack,434,1459,510,1628,76,169,12844,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104920.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104920.xml,s1_outer_surface,2020-10-26  10:49:20,2020-10-26 ,20201026T104920,.xml,550,4512,1,Crack,449,2417,491,2696,42,279,11718,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104932.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104932.xml,s1_outer_surface,2020-10-26  10:49:32,2020-10-26 ,20201026T104932,.xml,550,4512,1,Crack,92,2319,122,2792,30,473,14190,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104938.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104938.xml,s1_outer_surface,2020-10-26  10:49:38,2020-10-26 ,20201026T104938,.xml,550,4512,1,Crack,29,3732,111,3894,82,162,13284,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104944.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104944.xml,s1_outer_surface,2020-10-26  10:49:44,2020-10-26 ,20201026T104944,.xml,550,4512,1,Crack,436,1867,485,2136,49,269,13181,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104950.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104950.xml,s1_outer_surface,2020-10-26  10:49:50,2020-10-26 ,20201026T104950,.xml,550,4512,1,Crack,26,2028,104,2214,78,186,14508,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104956.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104956.xml,s1_outer_surface,2020-10-26  10:49:56,2020-10-26 ,20201026T104956,.xml,550,4512,1,Crack,80,17,129,479,49,462,22638,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T104956.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T104956.xml,s1_outer_surface,2020-10-26  10:49:56,2020-10-26 ,20201026T104956,.xml,550,4512,1,Crack,73,3995,127,4433,54,438,23652,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T105002.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T105002.xml,s1_outer_surface,2020-10-26  10:50:02,2020-10-26 ,20201026T105002,.xml,550,4512,1,Crack,43,2560,108,2763,65,203,13195,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T105009.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T105009.xml,s1_outer_surface,2020-10-26  10:50:09,2020-10-26 ,20201026T105009,.xml,550,4512,1,Crack,430,94,494,496,64,402,25728,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201026T105009.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201026T105009.xml,s1_outer_surface,2020-10-26  10:50:09,2020-10-26 ,20201026T105009,.xml,550,4512,1,Crack,436,4059,497,4451,61,392,23912,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201110T115810.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201110T115810.xml,s1_outer_surface,2020-11-10  11:58:10,2020-11-10 ,20201110T115810,.xml,550,4512,1,Crack,432,1140,507,1350,75,210,15750,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201110T115907.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201110T115907.xml,s1_outer_surface,2020-11-10  11:59:07,2020-11-10 ,20201110T115907,.xml,550,4512,1,Crack,440,1322,494,1653,54,331,17874,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20201110T115913.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20201110T115913.xml,s1_outer_surface,2020-11-10  11:59:13,2020-11-10 ,20201110T115913,.xml,550,4512,1,Crack,89,1160,117,1526,28,366,10248,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104754.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104754.xml,s1_outer_surface,2021-02-19  10:47:54,2021-02-19 ,20210219T104754,.xml,550,4512,1,Crack,454,2839,514,3021,60,182,10920,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104800.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104800.xml,s1_outer_surface,2021-02-19  10:48:00,2021-02-19 ,20210219T104800,.xml,550,4512,1,Crack,41,4270,114,4441,73,171,12483,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104800.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104800.xml,s1_outer_surface,2021-02-19  10:48:00,2021-02-19 ,20210219T104800,.xml,550,4512,1,Crack,45,316,117,486,72,170,12240,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104805.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104805.xml,s1_outer_surface,2021-02-19  10:48:05,2021-02-19 ,20210219T104805,.xml,550,4512,1,Crack,453,3116,513,3295,60,179,10740,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104811.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104811.xml,s1_outer_surface,2021-02-19  10:48:11,2021-02-19 ,20210219T104811,.xml,550,4512,1,Crack,46,887,135,1058,89,171,15219,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104817.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104817.xml,s1_outer_surface,2021-02-19  10:48:17,2021-02-19 ,20210219T104817,.xml,550,4512,1,Crack,41,3199,106,3302,65,103,6695,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104829.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104829.xml,s1_outer_surface,2021-02-19  10:48:29,2021-02-19 ,20210219T104829,.xml,550,4512,1,Crack,96,579,128,1060,32,481,15392,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104835.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104835.xml,s1_outer_surface,2021-02-19  10:48:35,2021-02-19 ,20210219T104835,.xml,550,4512,1,Crack,441,1154,474,1547,33,393,12969,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104841.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104841.xml,s1_outer_surface,2021-02-19  10:48:41,2021-02-19 ,20210219T104841,.xml,550,4512,1,Crack,436,1158,510,1616,74,458,33892,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104847.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104847.xml,s1_outer_surface,2021-02-19  10:48:47,2021-02-19 ,20210219T104847,.xml,550,4512,1,Crack,85,579,146,1059,61,480,29280,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104853.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104853.xml,s1_outer_surface,2021-02-19  10:48:53,2021-02-19 ,20210219T104853,.xml,550,4512,1,Crack,440,1715,482,2093,42,378,15876,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104859.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104859.xml,s1_outer_surface,2021-02-19  10:48:59,2021-02-19 ,20210219T104859,.xml,550,4512,1,Crack,69,2831,128,3293,59,462,27258,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104905.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104905.xml,s1_outer_surface,2021-02-19  10:49:05,2021-02-19 ,20210219T104905,.xml,550,4512,1,Crack,90,1145,134,1620,44,475,20900,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104911.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104911.xml,s1_outer_surface,2021-02-19  10:49:11,2021-02-19 ,20210219T104911,.xml,550,4512,1,Crack,436,574,498,1048,62,474,29388,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104917.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104917.xml,s1_outer_surface,2021-02-19  10:49:17,2021-02-19 ,20210219T104917,.xml,550,4512,1,Crack,440,2359,489,2683,49,324,15876,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104924.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104924.xml,s1_outer_surface,2021-02-19  10:49:24,2021-02-19 ,20210219T104924,.xml,550,4512,1,Crack,451,3979,493,4428,42,449,18858,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104924.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104924.xml,s1_outer_surface,2021-02-19  10:49:24,2021-02-19 ,20210219T104924,.xml,550,4512,1,Crack,450,10,492,475,42,465,19530,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104930.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104930.xml,s1_outer_surface,2021-02-19  10:49:30,2021-02-19 ,20210219T104930,.xml,550,4512,1,Crack,448,4027,496,4432,48,405,19440,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104930.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104930.xml,s1_outer_surface,2021-02-19  10:49:30,2021-02-19 ,20210219T104930,.xml,550,4512,1,Crack,446,88,493,479,47,391,18377,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104936.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104936.xml,s1_outer_surface,2021-02-19  10:49:36,2021-02-19 ,20210219T104936,.xml,550,4512,1,Crack,435,53,488,402,53,349,18497,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T104936.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T104936.xml,s1_outer_surface,2021-02-19  10:49:36,2021-02-19 ,20210219T104936,.xml,550,4512,1,Crack,440,4046,483,4416,43,370,15910,Manual
